"","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"Otu17383",13070,2,0,0,0,99.1,0.3,87.8
"Otu16217",13071,2,0,0,0,99.1,0.3,87.8
"Otu15674",13072,2,0,0,0,99.1,0.3,87.8
"Otu13520",13073,2,0,0,0,99.1,0.3,87.8
"Otu14984",13074,2,0,0,0,99.1,0.3,87.9
"Otu12642",13075,2,0,0,0,99.1,0.3,87.9
"Otu14485",13076,2,0,0,0,99.1,0.3,87.9
"Otu13350",13077,2,0,0,0,99.1,0.3,87.9
"Otu15157",13078,2,0,0,0,99.1,0.3,87.9
"Otu9328",13079,2,0,0,0,99.1,0.3,87.9
"Otu11293",13080,2,0,0,0,99.1,0.3,87.9
"Otu7523",13081,2,0,0,0,99.1,0.3,87.9
"Otu14591",13082,2,0,0,0,99.1,0.3,87.9
"Otu16118",13083,2,0,0,0,99.1,0.3,87.9
"Otu14769",13084,2,0,0,0,99.1,0.3,87.9
"Otu8588",13085,2,0,0,0,99.1,0.3,87.9
"Otu3787",13086,2,0,0,0,99.1,0.3,87.9
"Otu8672",13087,2,0,0,0,99.1,0.3,87.9
"Otu8052",13088,2,0,0,0,99.1,0.3,87.9
"Otu17002",13089,2,0,0,0,99.1,0.3,88
"Otu11957",13090,2,0,0,0,99.1,0.3,88
"Otu17601",13091,2,0,0,0,99.1,0.3,88
"Otu11004",13092,2,0,0,0,99.1,0.3,88
"Otu16009",13093,2,0,0,0,99.1,0.3,88
"Otu6690",13094,2,0,0,0,99.1,0.3,88
"Otu9010",13095,2,0,0,0,99.1,0.3,88
"Otu10999",13096,2,0,0,0,99.1,0.3,88
"Otu9670",13097,2,0,0,0,99.1,0.3,88
"Otu16195",13098,2,0,0,0,99.1,0.3,88
"Otu7700",13099,2,0,0,0,99.1,0.3,88
"Otu11444",13100,2,0,0,0,99.1,0.3,88
"Otu16421",13101,2,0,0,0,99.1,0.3,88
"Otu14042",13102,2,0,0,0,99.1,0.3,88
"Otu12451",13103,2,0,0,0,99.1,0.3,88
"Otu11331",13104,2,0,0,0,99.1,0.3,88.1
"Otu13894",13105,2,0,0,0,99.1,0.3,88.1
"Otu10790",13106,2,0,0,0,99.1,0.3,88.1
"Otu11535",13107,2,0,0,0,99.1,0.3,88.1
"Otu11670",13108,2,0,0,0,99.1,0.3,88.1
"Otu16548",13109,2,0,0,0,99.1,0.3,88.1
"Otu7130",13110,2,0,0,0,99.1,0.3,88.1
"Otu12207",13111,2,0,0,0,99.1,0.3,88.1
"Otu9330",13112,2,0,0,0,99.1,0.3,88.1
"Otu17795",13113,2,0,0,0,99.1,0.3,88.1
"Otu13007",13114,2,0,0,0,99.1,0.3,88.1
"Otu14275",13115,2,0,0,0,99.1,0.3,88.1
"Otu13843",13116,2,0,0,0,99.1,0.3,88.1
"Otu17725",13117,2,0,0,0,99.2,0.3,88.1
"Otu17586",13118,2,0,0,0,99.2,0.3,88.1
"Otu15337",13119,2,0,0,0,99.2,0.3,88.2
"Otu18225",13120,2,0,0,0,99.2,0.3,88.2
"Otu17519",13121,2,0,0,0,99.2,0.3,88.2
"Otu10755",13122,2,0,0,0,99.2,0.3,88.2
"Otu15402",13123,2,0,0,0,99.2,0.3,88.2
"Otu14425",13124,2,0,0,0,99.2,0.3,88.2
"Otu14574",13125,2,0,0,0,99.2,0.3,88.2
"Otu16261",13126,2,0,0,0,99.2,0.3,88.2
"Otu17526",13127,2,0,0,0,99.2,0.3,88.2
"Otu13451",13128,2,0,0,0,99.2,0.3,88.2
"Otu10216",13129,2,0,0,0,99.2,0.3,88.2
"Otu15224",13130,2,0,0,0,99.2,0.3,88.2
"Otu12299",13131,2,0,0,0,99.2,0.3,88.2
"Otu16520",13132,2,0,0,0,99.2,0.3,88.2
"Otu13690",13133,2,0,0,0,99.2,0.3,88.2
"Otu10256",13134,2,0,0,0,99.2,0.3,88.3
"Otu15129",13135,2,0,0,0,99.2,0.3,88.3
"Otu11566",13136,2,0,0,0,99.2,0.3,88.3
"Otu12974",13137,2,0,0,0,99.2,0.3,88.3
"Otu16211",13138,2,0,0,0,99.2,0.3,88.3
"Otu13146",13139,2,0,0,0,99.2,0.3,88.3
"Otu13082",13140,2,0,0,0,99.2,0.3,88.3
"Otu8021",13141,2,0,0,0,99.2,0.3,88.3
"Otu8450",13142,2,0,0,0,99.2,0.3,88.3
"Otu7279",13143,2,0,0,0,99.2,0.3,88.3
"Otu14617",13144,2,0,0,0,99.2,0.3,88.3
"Otu11821",13145,2,0,0,0,99.2,0.3,88.3
"Otu8530",13146,2,0,0,0,99.2,0.3,88.3
"Otu8604",13147,2,0,0,0,99.2,0.3,88.3
"Otu12599",13148,2,0,0,0,99.2,0.3,88.3
"Otu16972",13149,2,0,0,0,99.2,0.3,88.4
"Otu10587",13150,2,0,0,0,99.2,0.3,88.4
"Otu8848",13151,2,0,0,0,99.2,0.3,88.4
"Otu7957",13152,2,0,0,0,99.2,0.3,88.4
"Otu16227",13153,2,0,0,0,99.2,0.3,88.4
"Otu15493",13154,2,0,0,0,99.2,0.3,88.4
"Otu16900",13155,2,0,0,0,99.2,0.3,88.4
"Otu10670",13156,2,0,0,0,99.2,0.3,88.4
"Otu18073",13157,2,0,0,0,99.2,0.3,88.4
"Otu17498",13158,2,0,0,0,99.2,0.3,88.4
"Otu7428",13159,2,0,0,0,99.2,0.3,88.4
"Otu12168",13160,2,0,0,0,99.2,0.3,88.4
"Otu10345",13161,2,0,0,0,99.2,0.3,88.4
"Otu5997",13162,2,0,0,0,99.2,0.3,88.4
"Otu17286",13163,2,0,0,0,99.2,0.3,88.4
"Otu11298",13164,2,0,0,0,99.2,0.3,88.5
"Otu11517",13165,2,0,0,0,99.2,0.3,88.5
"Otu8144",13166,2,0,0,0,99.2,0.3,88.5
"Otu17150",13167,2,0,0,0,99.2,0.3,88.5
"Otu13199",13168,2,0,0,0,99.2,0.3,88.5
"Otu9215",13169,2,0,0,0,99.2,0.3,88.5
"Otu17030",13170,2,0,0,0,99.2,0.3,88.5
"Otu14477",13171,2,0,0,0,99.2,0.3,88.5
"Otu18011",13172,2,0,0,0,99.2,0.3,88.5
"Otu15060",13173,2,0,0,0,99.2,0.3,88.5
"Otu7791",13174,2,0,0,0,99.2,0.3,88.5
"Otu18221",13175,2,0,0,0,99.2,0.3,88.5
"Otu17571",13176,2,0,0,0,99.2,0.3,88.5
"Otu13855",13177,2,0,0,0,99.2,0.3,88.5
"Otu18234",13178,2,0,0,0,99.2,0.3,88.5
"Otu9944",13179,2,0,0,0,99.2,0.3,88.6
"Otu18021",13180,2,0,0,0,99.2,0.3,88.6
"Otu12405",13181,2,0,0,0,99.2,0.3,88.6
"Otu11189",13182,2,0,0,0,99.2,0.3,88.6
"Otu12356",13183,2,0,0,0,99.2,0.3,88.6
"Otu9274",13184,2,0,0,0,99.2,0.3,88.6
"Otu12041",13185,2,0,0,0,99.2,0.3,88.6
"Otu5928",13186,2,0,0,0,99.2,0.3,88.6
"Otu10068",13187,2,0,0,0,99.2,0.3,88.6
"Otu12278",13188,2,0,0,0,99.2,0.3,88.6
"Otu13523",13189,2,0,0,0,99.2,0.3,88.6
"Otu9462",13190,2,0,0,0,99.2,0.3,88.6
"Otu8607",13191,2,0,0,0,99.2,0.3,88.6
"Otu12150",13192,2,0,0,0,99.2,0.3,88.6
"Otu4838",13193,2,0,0,0,99.2,0.3,88.7
"Otu17031",13194,2,0,0,0,99.2,0.3,88.7
"Otu18039",13195,2,0,0,0,99.2,0.3,88.7
"Otu13271",13196,2,0,0,0,99.2,0.3,88.7
"Otu11677",13197,2,0,0,0,99.2,0.3,88.7
"Otu12990",13198,2,0,0,0,99.2,0.3,88.7
"Otu8505",13199,2,0,0,0,99.2,0.3,88.7
"Otu7387",13200,2,0,0,0,99.2,0.3,88.7
"Otu10509",13201,2,0,0,0,99.2,0.3,88.7
"Otu11754",13202,2,0,0,0,99.2,0.3,88.7
"Otu9223",13203,2,0,0,0,99.2,0.3,88.7
"Otu15482",13204,2,0,0,0,99.2,0.3,88.7
"Otu14950",13205,2,0,0,0,99.2,0.3,88.7
"Otu9613",13206,2,0,0,0,99.2,0.3,88.7
"Otu9099",13207,2,0,0,0,99.2,0.3,88.7
"Otu10857",13208,2,0,0,0,99.2,0.3,88.8
"Otu14588",13209,2,0,0,0,99.2,0.3,88.8
"Otu16327",13210,2,0,0,0,99.2,0.3,88.8
"Otu10046",13211,2,0,0,0,99.2,0.3,88.8
"Otu15130",13212,2,0,0,0,99.2,0.3,88.8
"Otu10681",13213,2,0,0,0,99.2,0.3,88.8
"Otu11213",13214,2,0,0,0,99.2,0.3,88.8
"Otu13056",13215,2,0,0,0,99.2,0.3,88.8
"Otu11642",13216,2,0,0,0,99.2,0.3,88.8
"Otu11088",13217,2,0,0,0,99.2,0.3,88.8
"Otu15239",13218,2,0,0,0,99.2,0.3,88.8
"Otu14470",13219,2,0,0,0,99.2,0.3,88.8
"Otu10160",13220,2,0,0,0,99.2,0.3,88.8
"Otu14881",13221,2,0,0,0,99.2,0.3,88.8
"Otu17672",13222,2,0,0,0,99.2,0.3,88.8
"Otu13730",13223,2,0,0,0,99.2,0.3,88.9
"Otu10747",13224,2,0,0,0,99.2,0.3,88.9
"Otu13732",13225,2,0,0,0,99.2,0.3,88.9
"Otu14031",13226,2,0,0,0,99.2,0.3,88.9
"Otu15338",13227,2,0,0,0,99.2,0.3,88.9
"Otu15975",13228,2,0,0,0,99.2,0.3,88.9
"Otu16320",13229,2,0,0,0,99.2,0.3,88.9
"Otu10411",13230,2,0,0,0,99.2,0.3,88.9
"Otu10677",13231,2,0,0,0,99.2,0.3,88.9
"Otu17620",13232,2,0,0,0,99.2,0.3,88.9
"Otu8836",13233,2,0,0,0,99.2,0.3,88.9
"Otu9945",13234,2,0,0,0,99.2,0.3,88.9
"Otu8783",13235,2,0,0,0,99.2,0.3,88.9
"Otu4273",13236,2,0,0,0,99.2,0.3,88.9
"Otu6800",13237,2,0,0,0,99.2,0.3,88.9
"Otu9731",13238,2,0,0,0,99.2,0.3,89
"Otu13642",13239,2,0,0,0,99.2,0.3,89
"Otu6884",13240,2,0,0,0,99.2,0.3,89
"Otu16184",13241,2,0,0,0,99.3,0.3,89
"Otu4172",13242,2,0,0,0,99.3,0.3,89
"Otu8988",13243,2,0,0,0,99.3,0.3,89
"Otu15302",13244,2,0,0,0,99.3,0.3,89
"Otu17594",13245,2,0,0,0,99.3,0.3,89
"Otu14086",13246,2,0,0,0,99.3,0.3,89
"Otu12142",13247,2,0,0,0,99.3,0.3,89
"Otu17954",13248,2,0,0,0,99.3,0.3,89
"Otu16376",13249,2,0,0,0,99.3,0.3,89
"Otu13196",13250,2,0,0,0,99.3,0.3,89
"Otu14288",13251,2,0,0,0,99.3,0.3,89
"Otu11216",13252,2,0,0,0,99.3,0.3,89
"Otu11225",13253,2,0,0,0,99.3,0.3,89.1
"Otu15717",13254,2,0,0,0,99.3,0.3,89.1
"Otu7310",13255,2,0,0,0,99.3,0.3,89.1
"Otu14593",13256,2,0,0,0,99.3,0.3,89.1
"Otu11693",13257,2,0,0,0,99.3,0.3,89.1
"Otu17025",13258,2,0,0,0,99.3,0.3,89.1
"Otu11297",13259,2,0,0,0,99.3,0.3,89.1
"Otu6238",13260,2,0,0,0,99.3,0.3,89.1
"Otu8129",13261,2,0,0,0,99.3,0.3,89.1
"Otu11969",13262,2,0,0,0,99.3,0.3,89.1
"Otu16994",13263,2,0,0,0,99.3,0.3,89.1
"Otu8571",13264,2,0,0,0,99.3,0.3,89.1
"Otu7909",13265,2,0,0,0,99.3,0.3,89.1
"Otu11896",13266,2,0,0,0,99.3,0.3,89.1
"Otu11091",13267,2,0,0,0,99.3,0.3,89.1
"Otu13749",13268,2,0,0,0,99.3,0.3,89.2
"Otu11290",13269,2,0,0,0,99.3,0.3,89.2
"Otu16580",13270,2,0,0,0,99.3,0.3,89.2
"Otu17728",13271,2,0,0,0,99.3,0.3,89.2
"Otu14776",13272,2,0,0,0,99.3,0.3,89.2
"Otu14242",13273,2,0,0,0,99.3,0.3,89.2
"Otu12897",13274,2,0,0,0,99.3,0.3,89.2
"Otu8377",13275,2,0,0,0,99.3,0.3,89.2
"Otu15044",13276,2,0,0,0,99.3,0.3,89.2
"Otu11272",13277,2,0,0,0,99.3,0.3,89.2
"Otu14005",13278,2,0,0,0,99.3,0.3,89.2
"Otu8669",13279,2,0,0,0,99.3,0.3,89.2
"Otu15906",13280,2,0,0,0,99.3,0.3,89.2
"Otu17459",13281,2,0,0,0,99.3,0.3,89.2
"Otu13756",13282,2,0,0,0,99.3,0.3,89.2
"Otu9813",13283,2,0,0,0,99.3,0.3,89.3
"Otu8713",13284,2,0,0,0,99.3,0.3,89.3
"Otu9604",13285,2,0,0,0,99.3,0.3,89.3
"Otu14195",13286,2,0,0,0,99.3,0.3,89.3
"Otu14644",13287,2,0,0,0,99.3,0.3,89.3
"Otu17812",13288,2,0,0,0,99.3,0.3,89.3
"Otu10464",13289,2,0,0,0,99.3,0.3,89.3
"Otu7179",13290,2,0,0,0,99.3,0.3,89.3
"Otu12966",13291,2,0,0,0,99.3,0.3,89.3
"Otu11620",13292,2,0,0,0,99.3,0.3,89.3
"Otu17272",13293,2,0,0,0,99.3,0.3,89.3
"Otu7901",13294,2,0,0,0,99.3,0.3,89.3
"Otu16619",13295,2,0,0,0,99.3,0.3,89.3
"Otu11457",13296,2,0,0,0,99.3,0.3,89.3
"Otu15001",13297,2,0,0,0,99.3,0.3,89.3
"Otu17243",13298,2,0,0,0,99.3,0.3,89.4
"Otu12752",13299,2,0,0,0,99.3,0.3,89.4
"Otu7674",13300,2,0,0,0,99.3,0.3,89.4
"Otu13503",13301,2,0,0,0,99.3,0.3,89.4
"Otu14144",13302,2,0,0,0,99.3,0.3,89.4
"Otu15959",13303,2,0,0,0,99.3,0.3,89.4
"Otu13608",13304,2,0,0,0,99.3,0.3,89.4
"Otu9225",13305,2,0,0,0,99.3,0.3,89.4
"Otu9852",13306,2,0,0,0,99.3,0.3,89.4
"Otu17950",13307,2,0,0,0,99.3,0.3,89.4
"Otu13456",13308,2,0,0,0,99.3,0.3,89.4
"Otu10726",13309,2,0,0,0,99.3,0.3,89.4
"Otu9482",13310,2,0,0,0,99.3,0.3,89.4
"Otu9233",13311,2,0,0,0,99.3,0.3,89.4
"Otu8078",13312,2,0,0,0,99.3,0.3,89.5
"Otu17420",13313,2,0,0,0,99.3,0.3,89.5
"Otu16663",13314,2,0,0,0,99.3,0.3,89.5
"Otu15626",13315,2,0,0,0,99.3,0.3,89.5
"Otu13636",13316,2,0,0,0,99.3,0.3,89.5
"Otu12402",13317,2,0,0,0,99.3,0.3,89.5
"Otu13254",13318,2,0,0,0,99.3,0.3,89.5
"Otu12263",13319,2,0,0,0,99.3,0.3,89.5
"Otu12456",13320,2,0,0,0,99.3,0.3,89.5
"Otu11714",13321,2,0,0,0,99.3,0.3,89.5
"Otu11107",13322,2,0,0,0,99.3,0.3,89.5
"Otu16094",13323,2,0,0,0,99.3,0.3,89.5
"Otu11059",13324,2,0,0,0,99.3,0.3,89.5
"Otu13241",13325,2,0,0,0,99.3,0.3,89.5
"Otu17723",13326,2,0,0,0,99.3,0.3,89.5
"Otu12162",13327,2,0,0,0,99.3,0.3,89.6
"Otu11827",13328,2,0,0,0,99.3,0.3,89.6
"Otu10117",13329,2,0,0,0,99.3,0.3,89.6
"Otu17192",13330,2,0,0,0,99.3,0.3,89.6
"Otu10230",13331,2,0,0,0,99.3,0.3,89.6
"Otu13245",13332,2,0,0,0,99.3,0.3,89.6
"Otu13069",13333,2,0,0,0,99.3,0.3,89.6
"Otu16938",13334,2,0,0,0,99.3,0.3,89.6
"Otu11184",13335,2,0,0,0,99.3,0.3,89.6
"Otu8897",13336,2,0,0,0,99.3,0.3,89.6
"Otu15143",13337,2,0,0,0,99.3,0.3,89.6
"Otu11292",13338,2,0,0,0,99.3,0.3,89.6
"Otu14754",13339,2,0,0,0,99.3,0.3,89.6
"Otu10123",13340,2,0,0,0,99.3,0.3,89.6
"Otu16866",13341,2,0,0,0,99.3,0.3,89.6
"Otu15904",13342,2,0,0,0,99.3,0.3,89.7
"Otu11026",13343,2,0,0,0,99.3,0.3,89.7
"Otu16618",13344,2,0,0,0,99.3,0.3,89.7
"Otu17217",13345,2,0,0,0,99.3,0.3,89.7
"Otu15260",13346,2,0,0,0,99.3,0.3,89.7
"Otu15920",13347,2,0,0,0,99.3,0.3,89.7
"Otu17615",13348,2,0,0,0,99.3,0.3,89.7
"Otu8258",13349,2,0,0,0,99.3,0.3,89.7
"Otu18181",13350,2,0,0,0,99.3,0.3,89.7
"Otu11557",13351,2,0,0,0,99.3,0.3,89.7
"Otu8155",13352,2,0,0,0,99.3,0.3,89.7
"Otu6329",13353,2,0,0,0,99.3,0.3,89.7
"Otu12951",13354,2,0,0,0,99.3,0.3,89.7
"Otu14027",13355,2,0,0,0,99.3,0.3,89.7
"Otu9798",13356,2,0,0,0,99.3,0.3,89.7
"Otu12250",13357,2,0,0,0,99.3,0.3,89.8
"Otu7665",13358,2,0,0,0,99.3,0.3,89.8
"Otu16998",13359,2,0,0,0,99.3,0.3,89.8
"Otu17638",13360,2,0,0,0,99.3,0.3,89.8
"Otu16391",13361,2,0,0,0,99.3,0.3,89.8
"Otu9661",13362,2,0,0,0,99.3,0.3,89.8
"Otu15887",13363,2,0,0,0,99.3,0.3,89.8
"Otu14312",13364,2,0,0,0,99.4,0.3,89.8
"Otu8140",13365,2,0,0,0,99.4,0.3,89.8
"Otu16962",13366,2,0,0,0,99.4,0.3,89.8
"Otu13457",13367,2,0,0,0,99.4,0.3,89.8
"Otu18083",13368,2,0,0,0,99.4,0.3,89.8
"Otu9217",13369,2,0,0,0,99.4,0.3,89.8
"Otu14508",13370,2,0,0,0,99.4,0.3,89.8
"Otu10979",13371,2,0,0,0,99.4,0.3,89.8
"Otu16169",13372,2,0,0,0,99.4,0.3,89.9
"Otu7385",13373,2,0,0,0,99.4,0.3,89.9
"Otu14090",13374,2,0,0,0,99.4,0.3,89.9
"Otu12119",13375,2,0,0,0,99.4,0.3,89.9
"Otu15973",13376,2,0,0,0,99.4,0.3,89.9
"Otu16928",13377,2,0,0,0,99.4,0.3,89.9
"Otu9145",13378,2,0,0,0,99.4,0.3,89.9
"Otu11820",13379,2,0,0,0,99.4,0.3,89.9
"Otu15427",13380,2,0,0,0,99.4,0.3,89.9
"Otu10265",13381,2,0,0,0,99.4,0.3,89.9
"Otu16417",13382,2,0,0,0,99.4,0.3,89.9
"Otu15198",13383,2,0,0,0,99.4,0.3,89.9
"Otu15439",13384,2,0,0,0,99.4,0.3,89.9
"Otu14205",13385,2,0,0,0,99.4,0.3,89.9
"Otu10102",13386,2,0,0,0,99.4,0.3,89.9
"Otu8987",13387,2,0,0,0,99.4,0.3,90
"Otu9243",13388,2,0,0,0,99.4,0.3,90
"Otu13633",13389,2,0,0,0,99.4,0.3,90
"Otu11999",13390,2,0,0,0,99.4,0.3,90
"Otu16198",13391,2,0,0,0,99.4,0.3,90
"Otu16788",13392,2,0,0,0,99.4,0.3,90
"Otu12006",13393,2,0,0,0,99.4,0.3,90
"Otu13665",13394,2,0,0,0,99.4,0.3,90
"Otu7135",13395,2,0,0,0,99.4,0.3,90
"Otu7305",13396,2,0,0,0,99.4,0.3,90
"Otu4892",13397,2,0,0,0,99.4,0.3,90
"Otu17987",13398,2,0,0,0,99.4,0.3,90
"Otu17063",13399,2,0,0,0,99.4,0.3,90
"Otu7078",13400,2,0,0,0,99.4,0.3,90
"Otu14853",13401,2,0,0,0,99.4,0.3,90
"Otu11575",13402,2,0,0,0,99.4,0.3,90.1
"Otu14554",13403,2,0,0,0,99.4,0.3,90.1
"Otu15355",13404,2,0,0,0,99.4,0.3,90.1
"Otu16935",13405,2,0,0,0,99.4,0.3,90.1
"Otu13479",13406,2,0,0,0,99.4,0.3,90.1
"Otu16357",13407,2,0,0,0,99.4,0.3,90.1
"Otu18247",13408,2,0,0,0,99.4,0.3,90.1
"Otu15042",13409,2,0,0,0,99.4,0.3,90.1
"Otu17443",13410,2,0,0,0,99.4,0.3,90.1
"Otu16558",13411,2,0,0,0,99.4,0.3,90.1
"Otu12047",13412,2,0,0,0,99.4,0.3,90.1
"Otu13402",13413,2,0,0,0,99.4,0.3,90.1
"Otu12126",13414,2,0,0,0,99.4,0.3,90.1
"Otu11300",13415,2,0,0,0,99.4,0.3,90.1
"Otu8470",13416,2,0,0,0,99.4,0.3,90.1
"Otu12054",13417,2,0,0,0,99.4,0.3,90.2
"Otu5107",13418,2,0,0,0,99.4,0.3,90.2
"Otu9791",13419,2,0,0,0,99.4,0.3,90.2
"Otu17357",13420,2,0,0,0,99.4,0.3,90.2
"Otu10276",13421,2,0,0,0,99.4,0.3,90.2
"Otu8496",13422,2,0,0,0,99.4,0.3,90.2
"Otu16583",13423,2,0,0,0,99.4,0.3,90.2
"Otu17808",13424,2,0,0,0,99.4,0.3,90.2
"Otu17222",13425,2,0,0,0,99.4,0.3,90.2
"Otu9125",13426,2,0,0,0,99.4,0.3,90.2
"Otu13829",13427,2,0,0,0,99.4,0.3,90.2
"Otu13765",13428,2,0,0,0,99.4,0.3,90.2
"Otu15986",13429,2,0,0,0,99.4,0.3,90.2
"Otu18058",13430,2,0,0,0,99.4,0.3,90.2
"Otu12862",13431,2,0,0,0,99.4,0.3,90.2
"Otu11623",13432,2,0,0,0,99.4,0.3,90.3
"Otu11760",13433,2,0,0,0,99.4,0.3,90.3
"Otu15838",13434,2,0,0,0,99.4,0.3,90.3
"Otu17852",13435,2,0,0,0,99.4,0.3,90.3
"Otu16237",13436,2,0,0,0,99.4,0.3,90.3
"Otu9955",13437,2,0,0,0,99.4,0.3,90.3
"Otu14419",13438,2,0,0,0,99.4,0.3,90.3
"Otu12769",13439,2,0,0,0,99.4,0.3,90.3
"Otu14362",13440,2,0,0,0,99.4,0.3,90.3
"Otu15962",13441,2,0,0,0,99.4,0.3,90.3
"Otu18166",13442,2,0,0,0,99.4,0.3,90.3
"Otu12804",13443,2,0,0,0,99.4,0.3,90.3
"Otu9606",13444,2,0,0,0,99.4,0.3,90.3
"Otu15942",13445,2,0,0,0,99.4,0.3,90.3
"Otu16186",13446,2,0,0,0,99.4,0.3,90.4
"Otu15283",13447,2,0,0,0,99.4,0.3,90.4
"Otu17416",13448,2,0,0,0,99.4,0.3,90.4
"Otu9281",13449,2,0,0,0,99.4,0.3,90.4
"Otu8704",13450,2,0,0,0,99.4,0.3,90.4
"Otu14173",13451,2,0,0,0,99.4,0.3,90.4
"Otu13917",13452,1,0,0,0,99.4,0,90.4
"Otu2392",13453,1,0,0,0,99.4,0,90.4
"Otu12632",13454,1,0,0,0,99.4,0,90.4
"Otu11270",13455,1,0,0,0,99.4,0,90.4
"Otu13866",13456,1,0,0,0,99.4,0,90.4
"Otu17588",13457,1,0,0,0,99.4,0,90.4
"Otu15575",13458,1,0,0,0,99.4,0,90.4
"Otu10791",13459,1,0,0,0,99.4,0,90.4
"Otu18000",13460,1,0,0,0,99.4,0,90.4
"Otu16941",13461,1,0,0,0,99.4,0,90.5
"Otu11607",13462,1,0,0,0,99.4,0,90.5
"Otu11505",13463,1,0,0,0,99.4,0,90.5
"Otu14829",13464,1,0,0,0,99.4,0,90.5
"Otu6485",13465,1,0,0,0,99.4,0,90.5
"Otu16695",13466,1,0,0,0,99.4,0,90.5
"Otu13329",13467,1,0,0,0,99.4,0,90.5
"Otu11649",13468,1,0,0,0,99.4,0,90.5
"Otu12334",13469,1,0,0,0,99.4,0,90.5
"Otu13869",13470,1,0,0,0,99.4,0,90.5
"Otu12553",13471,1,0,0,0,99.4,0,90.5
"Otu11139",13472,1,0,0,0,99.4,0,90.5
"Otu14991",13473,1,0,0,0,99.4,0,90.5
"Otu17932",13474,1,0,0,0,99.4,0,90.5
"Otu14857",13475,1,0,0,0,99.4,0,90.5
"Otu17189",13476,1,0,0,0,99.4,0,90.6
"Otu15487",13477,1,0,0,0,99.4,0,90.6
"Otu9864",13478,1,0,0,0,99.4,0,90.6
"Otu10300",13479,1,0,0,0,99.4,0,90.6
"Otu10450",13480,1,0,0,0,99.4,0,90.6
"Otu15259",13481,1,0,0,0,99.4,0,90.6
"Otu15303",13482,1,0,0,0,99.4,0,90.6
"Otu16002",13483,1,0,0,0,99.4,0,90.6
"Otu12478",13484,1,0,0,0,99.4,0,90.6
"Otu12045",13485,1,0,0,0,99.4,0,90.6
"Otu17487",13486,1,0,0,0,99.4,0,90.6
"Otu14164",13487,1,0,0,0,99.4,0,90.6
"Otu13497",13488,1,0,0,0,99.4,0,90.6
"Otu15853",13489,1,0,0,0,99.4,0,90.6
"Otu11601",13490,1,0,0,0,99.4,0,90.6
"Otu15988",13491,1,0,0,0,99.4,0,90.7
"Otu11989",13492,1,0,0,0,99.4,0,90.7
"Otu17706",13493,1,0,0,0,99.4,0,90.7
"Otu2900",13494,1,0,0,0,99.4,0,90.7
"Otu15672",13495,1,0,0,0,99.4,0,90.7
"Otu10694",13496,1,0,0,0,99.4,0,90.7
"Otu15257",13497,1,0,0,0,99.4,0,90.7
"Otu12823",13498,1,0,0,0,99.4,0,90.7
"Otu9136",13499,1,0,0,0,99.4,0,90.7
"Otu11501",13500,1,0,0,0,99.4,0,90.7
"Otu16610",13501,1,0,0,0,99.4,0,90.7
"Otu10865",13502,1,0,0,0,99.4,0,90.7
"Otu16742",13503,1,0,0,0,99.4,0,90.7
"Otu15025",13504,1,0,0,0,99.4,0,90.7
"Otu16535",13505,1,0,0,0,99.4,0,90.7
"Otu16853",13506,1,0,0,0,99.4,0,90.8
"Otu4504",13507,1,0,0,0,99.4,0,90.8
"Otu16892",13508,1,0,0,0,99.4,0,90.8
"Otu15703",13509,1,0,0,0,99.4,0,90.8
"Otu8173",13510,1,0,0,0,99.4,0,90.8
"Otu12656",13511,1,0,0,0,99.4,0,90.8
"Otu14841",13512,1,0,0,0,99.4,0,90.8
"Otu17169",13513,1,0,0,0,99.4,0,90.8
"Otu17719",13514,1,0,0,0,99.4,0,90.8
"Otu8683",13515,1,0,0,0,99.4,0,90.8
"Otu18127",13516,1,0,0,0,99.4,0,90.8
"Otu14446",13517,1,0,0,0,99.4,0,90.8
"Otu15921",13518,1,0,0,0,99.4,0,90.8
"Otu17678",13519,1,0,0,0,99.4,0,90.8
"Otu15128",13520,1,0,0,0,99.4,0,90.8
"Otu14104",13521,1,0,0,0,99.4,0,90.9
"Otu13390",13522,1,0,0,0,99.4,0,90.9
"Otu15980",13523,1,0,0,0,99.4,0,90.9
"Otu16122",13524,1,0,0,0,99.5,0,90.9
"Otu13626",13525,1,0,0,0,99.5,0,90.9
"Otu13691",13526,1,0,0,0,99.5,0,90.9
"Otu16706",13527,1,0,0,0,99.5,0,90.9
"Otu17248",13528,1,0,0,0,99.5,0,90.9
"Otu14788",13529,1,0,0,0,99.5,0,90.9
"Otu17554",13530,1,0,0,0,99.5,0,90.9
"Otu14192",13531,1,0,0,0,99.5,0,90.9
"Otu13293",13532,1,0,0,0,99.5,0,90.9
"Otu13757",13533,1,0,0,0,99.5,0,90.9
"Otu17347",13534,1,0,0,0,99.5,0,90.9
"Otu17394",13535,1,0,0,0,99.5,0,90.9
"Otu14084",13536,1,0,0,0,99.5,0,91
"Otu15392",13537,1,0,0,0,99.5,0,91
"Otu15064",13538,1,0,0,0,99.5,0,91
"Otu16367",13539,1,0,0,0,99.5,0,91
"Otu11939",13540,1,0,0,0,99.5,0,91
"Otu17761",13541,1,0,0,0,99.5,0,91
"Otu11769",13542,1,0,0,0,99.5,0,91
"Otu17659",13543,1,0,0,0,99.5,0,91
"Otu8647",13544,1,0,0,0,99.5,0,91
